date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Beatrice,Willa
14-23-11,0,51,0,0,32,0,0,0,0,46,0,0,0,0,45,0
14-23-21,38,51,0,0,31,0,33,0,0,49,0,0,0,0,45,0
14-23-31,38,50,0,0,33,0,32,0,0,49,0,0,0,0,44,0
14-23-41,0,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-23-51,31,51,0,0,0,0,0,0,0,49,0,0,0,0,46,0
14-24-01,0,50,0,0,0,0,33,0,0,49,0,0,0,0,46,0
14-24-11,35,51,0,0,31,0,40,0,0,48,0,0,0,0,47,0
14-24-21,31,51,31,0,33,0,31,0,0,48,0,0,0,0,47,0
14-24-31,0,50,0,0,0,0,0,0,0,48,0,0,0,0,46,0
14-24-41,31,51,34,0,31,0,0,0,0,45,0,0,0,0,45,0
14-24-51,33,51,0,0,31,31,0,0,0,0,0,0,0,0,46,0
14-25-01,0,50,0,0,31,0,0,0,31,49,0,0,0,0,46,0
14-25-11,33,50,0,31,35,0,35,0,0,49,0,0,0,0,47,0
14-25-21,32,50,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-25-31,0,51,36,0,33,0,0,0,0,49,0,0,0,0,46,0
14-25-41,33,50,0,0,31,0,31,0,0,47,0,0,0,0,47,0
14-25-51,35,50,0,0,33,0,0,0,0,49,0,0,0,0,47,0
14-26-01,0,50,0,0,32,0,0,0,0,46,0,0,0,0,47,0
14-26-11,31,49,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-26-21,31,50,0,0,31,0,0,0,0,46,0,0,0,0,47,0
14-26-31,33,50,0,0,31,0,0,0,0,49,0,0,0,0,46,0
14-26-41,31,50,0,0,32,0,0,0,0,48,0,0,0,0,47,0
14-26-51,35,50,0,0,0,0,0,0,0,48,0,0,0,0,46,0
14-27-01,31,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-27-11,32,50,0,0,33,0,0,0,0,49,0,0,0,0,46,0
14-27-21,32,51,0,0,31,0,0,0,0,49,0,0,0,0,46,0
14-27-31,0,51,37,0,31,0,0,0,0,47,0,0,0,0,46,0
14-27-41,31,51,0,0,0,0,0,0,0,47,0,0,0,0,47,0
14-27-51,0,50,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-28-01,39,51,36,0,31,0,0,0,0,49,0,0,0,0,46,0
14-28-11,34,49,0,0,32,0,0,0,0,49,0,0,0,0,44,0
14-28-21,31,49,0,0,33,0,0,0,0,49,0,0,0,0,46,0
14-28-31,0,50,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-28-41,31,49,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-28-51,31,50,0,0,31,0,0,0,0,48,0,0,0,0,46,0
14-29-01,0,51,0,0,33,0,0,0,0,49,0,0,0,0,47,0
14-29-11,35,48,0,0,33,0,0,0,0,49,0,0,0,0,47,0
14-29-21,34,50,0,0,34,0,0,0,0,49,0,0,0,0,45,0
14-29-31,31,49,0,0,33,0,0,0,0,48,0,0,0,0,44,0
14-29-41,0,51,32,0,0,0,0,0,0,49,0,0,0,0,41,0
14-29-51,39,50,0,0,31,0,0,0,0,48,0,0,0,0,46,0
14-30-01,32,51,0,0,31,0,0,0,0,0,0,0,0,0,46,0
14-30-11,31,51,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-30-21,0,51,0,0,32,0,0,0,0,49,0,0,0,0,45,0
14-30-31,31,51,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-30-41,39,50,0,0,32,0,0,0,0,45,0,0,0,0,46,0
14-30-51,31,51,0,0,31,0,0,0,0,47,0,0,0,0,45,0
14-31-01,0,51,31,0,31,0,0,0,0,49,0,0,0,0,47,0
14-31-11,31,50,33,0,31,0,0,0,0,49,0,0,0,0,46,0
14-31-21,31,51,0,0,32,0,0,0,45,48,0,0,0,0,43,0
14-31-31,31,51,0,0,32,0,0,0,0,50,0,0,0,0,47,0
14-31-41,31,51,32,0,32,0,0,0,0,50,0,0,0,0,47,0
14-31-51,38,50,0,0,32,0,0,0,0,0,0,0,0,0,46,0
14-32-01,34,51,33,0,0,0,31,0,0,48,0,0,0,0,47,0
14-32-11,0,51,0,0,34,0,0,0,0,50,0,0,0,0,48,0
14-32-21,31,51,0,0,0,0,32,0,0,48,0,0,0,0,47,0
14-32-31,31,51,0,0,31,0,0,0,0,51,0,0,0,0,48,0
14-32-41,31,50,0,0,31,0,0,0,0,51,0,0,0,0,47,0
14-32-51,32,51,0,0,32,0,0,0,0,50,0,0,0,0,48,0
14-33-01,31,51,0,0,0,0,0,0,0,47,0,0,0,0,47,0
14-33-11,31,50,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-33-21,0,51,0,0,31,0,0,0,0,49,0,0,0,0,43,0
14-33-31,31,52,0,0,31,0,0,0,0,50,0,0,0,0,45,0
14-33-41,32,50,0,0,32,0,0,0,0,51,0,0,0,0,47,0
14-33-51,0,51,0,0,31,0,0,0,0,50,0,0,0,0,46,0
14-34-01,35,49,0,0,32,0,0,0,0,48,0,0,0,0,45,0
14-34-11,40,50,0,0,32,0,0,0,0,48,0,0,0,0,46,0
14-34-21,31,51,0,0,31,0,0,0,0,50,0,0,0,0,47,0
14-34-31,31,50,0,0,0,0,0,0,0,44,0,0,0,0,48,0
14-34-41,31,51,0,0,32,0,0,0,0,47,0,0,0,0,48,0
14-34-51,31,51,0,0,31,0,0,0,0,50,0,0,0,0,48,0
14-35-01,33,50,0,0,32,0,0,0,0,50,0,0,0,0,47,0
14-35-11,31,49,0,0,32,0,0,0,0,51,0,0,0,0,47,0
14-35-21,38,51,0,0,32,0,0,0,0,48,0,0,0,0,47,0
14-35-31,31,50,0,0,31,0,0,0,0,46,0,0,0,0,46,0
14-35-41,40,49,0,0,31,0,0,0,0,49,0,0,0,0,48,0
14-35-51,31,50,0,0,32,0,0,0,0,49,0,0,0,0,48,0
14-36-01,31,50,0,0,33,33,0,0,0,49,0,0,0,0,48,0
14-36-11,0,50,0,0,31,0,0,0,0,46,0,0,0,0,46,0
14-36-21,31,50,0,0,32,33,0,0,0,50,0,0,0,0,44,0
14-36-31,31,50,0,0,33,0,0,0,0,48,0,0,0,0,47,0
14-36-41,31,50,0,0,32,0,0,0,0,50,0,0,0,0,47,0
14-36-51,31,50,0,0,32,0,0,0,0,50,0,0,0,0,47,0
14-37-01,31,50,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-37-11,31,50,0,0,32,0,0,0,0,51,0,0,0,0,46,0
14-37-21,31,50,0,0,32,33,0,0,0,50,0,0,0,0,46,0
14-37-31,0,50,0,0,31,0,0,0,0,48,0,0,0,0,47,0
14-37-41,31,49,0,0,31,0,0,0,0,50,0,0,0,0,48,0
14-37-51,31,51,0,0,32,0,0,0,0,52,0,0,0,0,47,0
14-38-01,31,51,0,0,33,0,0,0,0,47,0,0,0,0,47,0
14-38-11,31,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-38-21,0,49,0,0,33,0,0,0,0,51,0,0,0,0,48,0
14-38-31,31,51,0,0,32,0,0,0,0,50,0,0,0,0,47,0
14-38-41,31,51,0,0,0,0,0,0,0,45,0,0,0,0,47,0
14-38-51,31,51,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-39-01,31,50,0,0,32,0,0,0,0,51,0,0,0,0,47,0
14-39-11,0,50,0,0,32,0,0,0,0,50,0,0,0,0,46,0
14-39-21,31,49,0,0,32,0,0,0,0,49,0,0,0,0,48,0
14-39-31,0,51,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-39-41,31,50,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-39-51,31,51,0,0,33,0,0,0,0,48,0,0,0,0,47,0
14-40-01,0,50,0,0,32,0,0,0,0,51,0,0,0,0,46,0
14-40-11,0,50,0,0,32,0,0,0,0,49,0,0,0,0,48,0
14-40-21,0,50,0,0,31,0,35,0,31,52,0,0,0,0,47,0
14-40-31,31,50,0,0,0,0,39,0,0,49,0,0,0,0,47,0
14-40-41,0,51,0,0,31,0,40,0,35,51,0,0,0,0,45,0
14-40-51,31,50,0,0,31,0,42,0,33,52,0,0,0,0,49,0
14-41-01,31,51,0,0,0,0,35,0,0,51,0,0,0,0,48,0
14-41-11,31,49,0,0,0,0,41,0,39,52,0,0,0,0,47,0
14-41-21,31,51,0,0,0,0,31,0,0,50,0,0,0,0,47,0
14-41-31,0,50,0,0,31,31,35,0,0,53,0,0,0,0,46,0
14-41-41,40,50,0,0,31,0,41,0,0,49,0,0,0,0,49,0
14-41-51,0,47,0,0,31,0,48,0,0,49,0,0,0,0,49,0
14-42-01,31,50,0,0,31,0,36,0,0,49,0,0,0,0,47,0
14-42-11,36,51,0,0,31,32,43,0,0,52,0,0,0,0,48,0
14-42-21,0,50,0,0,31,33,38,0,0,49,0,0,0,0,48,0
14-42-31,0,50,0,0,31,0,0,0,0,49,0,0,0,0,48,0
14-42-41,35,51,0,0,0,0,0,0,0,49,0,0,0,0,48,0
14-42-51,0,50,0,0,32,0,0,0,0,47,0,0,0,0,46,0
14-43-01,31,51,0,0,31,0,0,0,0,50,0,0,0,0,48,0
14-43-11,0,51,0,0,0,0,31,0,0,50,0,0,0,0,48,0
14-43-21,31,51,0,0,32,0,31,0,0,50,0,0,0,0,48,0
14-43-31,31,49,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-43-41,31,51,0,0,31,0,0,0,0,51,0,0,0,0,47,0
14-43-51,31,50,0,0,31,0,0,0,0,51,0,0,0,0,48,0
14-44-01,31,51,0,0,32,0,0,0,0,46,0,0,0,0,48,0
14-44-11,31,51,0,0,32,0,0,0,0,49,0,0,0,0,47,0
14-44-21,0,51,0,0,31,0,0,0,0,48,0,0,0,0,48,0
14-44-31,0,50,0,0,32,0,40,0,0,50,0,0,0,0,45,0
14-44-41,0,51,0,0,31,0,0,0,0,51,0,0,0,0,47,0
14-44-51,0,50,0,0,0,0,31,0,0,48,0,0,0,0,48,0
14-45-01,33,51,0,0,34,0,31,0,0,48,0,0,0,0,45,0
14-45-11,32,50,0,0,31,0,43,0,0,50,0,0,0,0,47,0
14-45-21,31,49,0,0,31,0,0,0,0,51,0,0,0,0,47,0
14-45-31,0,51,0,0,31,0,0,0,0,51,0,0,0,0,48,0
14-45-41,31,51,0,0,34,0,0,0,0,48,0,0,0,0,48,0
14-45-51,31,50,0,0,0,0,0,0,0,51,0,0,0,0,46,0
14-46-01,31,50,0,0,32,0,34,0,0,48,0,0,0,0,45,0
14-46-11,0,50,0,0,31,0,31,0,0,50,0,0,0,0,48,0
14-46-21,32,51,0,0,0,0,0,0,0,49,0,0,0,0,48,0
14-46-31,0,50,0,0,0,0,0,0,0,50,0,0,0,0,48,0
14-46-41,32,51,0,0,32,0,0,0,0,51,0,0,0,0,46,0
14-46-51,34,51,0,0,33,0,0,0,0,51,0,0,0,0,48,0
14-47-01,31,51,0,0,31,0,0,0,0,50,0,0,0,0,46,0
14-47-11,0,50,0,0,32,0,31,0,0,51,0,0,0,0,48,0
14-47-21,0,50,0,0,32,0,0,0,0,50,0,0,0,0,48,0
14-47-31,0,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-47-41,31,50,0,0,32,0,0,0,0,49,0,0,0,0,48,0
14-47-51,31,50,0,0,32,0,0,0,0,48,0,0,0,0,48,0
14-48-01,0,51,0,0,32,0,0,0,0,51,0,0,0,0,48,0
14-48-11,35,51,0,0,31,0,0,0,0,49,0,0,0,0,47,0
14-48-21,32,50,0,0,32,0,0,0,0,47,0,0,0,0,47,0
14-48-31,34,49,0,0,32,0,0,0,0,47,0,0,0,0,44,0
14-48-41,31,51,0,0,31,0,0,0,0,51,0,0,0,0,47,0
14-48-51,0,51,0,0,31,0,0,0,0,47,0,0,0,0,48,0
14-49-01,0,50,0,0,32,32,0,0,0,52,0,0,0,0,48,0
14-49-11,31,51,0,0,32,0,0,0,0,49,0,0,0,0,48,0
14-49-21,31,49,0,0,32,0,0,0,0,50,0,0,0,0,48,0
14-49-31,31,51,0,0,32,0,0,0,0,48,0,0,0,0,46,0
14-49-41,0,50,0,0,32,0,0,0,0,49,0,0,0,0,46,0
14-49-51,0,50,0,0,32,0,0,0,0,0,0,0,0,0,47,0
14-50-01,0,51,0,0,0,0,0,0,0,49,0,0,0,0,48,0
14-50-11,31,51,0,0,31,0,0,0,0,50,0,0,0,0,48,0
14-50-21,31,51,0,0,31,0,0,0,0,48,0,0,0,0,47,0
14-50-31,33,51,0,41,31,31,0,0,0,52,0,0,0,0,46,0
14-50-41,31,52,0,45,0,33,0,0,0,50,0,0,0,0,48,0
14-50-51,0,52,0,46,31,0,0,0,0,48,0,0,0,0,47,0
14-51-01,31,52,0,0,33,0,0,0,0,51,0,0,0,0,48,0
14-51-11,33,51,0,42,0,0,0,0,0,50,0,0,0,0,44,0
14-51-21,31,51,0,46,32,35,0,0,0,48,0,0,0,0,45,0
14-51-31,31,49,0,39,31,31,0,0,0,51,0,0,0,0,47,0
14-51-41,31,51,0,0,31,0,0,0,0,49,0,0,0,0,48,0
14-51-51,0,52,0,36,31,31,0,0,0,49,0,0,0,0,47,0
14-52-01,31,52,0,32,0,38,0,0,0,52,0,0,0,0,48,0
14-52-11,31,51,0,36,0,43,0,0,0,51,0,0,0,0,49,0
14-52-21,36,49,0,38,32,35,0,0,0,51,0,0,0,0,47,0
14-52-31,34,53,0,0,32,38,0,0,0,50,0,0,0,0,0,0
14-52-41,0,50,0,39,0,53,0,0,0,47,0,0,0,0,48,0
14-52-51,0,54,0,35,31,48,0,0,0,51,0,0,0,0,48,0
14-53-01,31,50,43,0,32,53,0,0,0,47,0,0,0,0,48,0
14-53-11,32,52,31,45,0,49,0,0,0,53,0,0,0,0,46,0
14-53-21,0,52,49,35,0,49,0,0,0,51,0,0,0,0,48,0
14-53-31,0,52,44,34,32,44,0,0,0,49,0,0,0,0,47,0
14-53-41,31,52,44,32,0,49,0,0,0,50,0,0,0,0,47,0
14-53-51,0,49,43,38,33,0,0,0,0,52,0,0,0,0,0,0
14-54-01,31,51,50,0,0,45,0,0,0,51,0,0,0,0,48,0
14-54-11,0,44,37,42,0,51,0,0,0,49,0,0,0,0,42,0
14-54-21,0,46,45,0,0,55,0,0,0,49,0,0,0,0,46,32
14-54-31,0,50,62,43,0,53,0,0,0,50,0,0,0,0,44,0
14-54-41,0,49,62,41,0,55,0,0,0,48,0,0,0,0,46,0
14-54-51,0,48,62,0,0,55,0,0,0,49,0,0,0,0,49,0
14-55-01,0,48,62,46,0,54,0,0,0,0,0,0,0,0,0,0
14-55-11,0,50,62,0,0,56,0,0,0,49,0,0,0,0,49,0
14-55-21,0,40,62,45,0,55,0,0,0,50,0,0,0,0,48,0
14-55-31,0,39,63,59,0,55,0,0,0,43,0,0,0,0,52,0
14-55-41,0,34,63,57,0,54,0,0,0,0,0,0,0,0,48,0
14-55-51,0,41,63,59,0,52,0,0,0,48,0,0,0,0,52,0
14-56-01,0,52,62,59,0,53,0,0,0,49,0,0,0,0,51,0
14-56-11,0,0,63,60,0,55,0,0,0,49,0,0,0,0,0,31
14-56-21,0,53,63,59,0,52,0,0,0,47,0,0,0,0,51,0
14-56-31,0,51,62,59,31,53,0,0,0,48,0,0,0,0,51,0
14-56-41,0,53,63,60,0,56,0,0,0,45,0,0,0,0,46,0
14-56-51,0,52,63,61,0,54,0,0,0,0,0,0,0,0,47,0
14-57-01,0,52,63,59,0,55,0,0,0,44,0,0,0,0,48,0
14-57-11,0,52,62,60,0,56,0,0,0,45,0,0,0,0,49,31
14-57-21,0,53,63,58,0,57,0,0,0,45,0,0,0,0,50,0
14-57-31,0,52,62,55,0,52,0,0,0,46,0,0,0,0,0,32
14-57-41,0,52,62,57,0,56,0,0,0,49,0,0,0,0,50,31
14-57-51,31,49,57,58,0,50,0,0,0,46,0,0,0,0,51,0
14-58-01,37,52,60,0,0,49,0,0,0,49,0,0,0,0,52,0
14-58-11,0,49,61,58,0,59,0,0,0,0,0,0,0,0,49,0
14-58-21,40,53,62,59,0,53,0,0,0,44,0,0,0,0,0,0
14-58-31,0,49,63,59,0,56,0,0,0,0,0,0,0,0,50,0
14-58-41,39,51,62,58,0,55,0,0,0,44,0,0,0,0,51,0
14-58-51,0,49,62,59,0,58,0,0,0,43,0,0,0,0,51,0
14-59-01,0,51,62,58,0,57,0,0,0,47,0,0,0,0,52,0
14-59-11,0,40,59,58,0,55,0,0,0,42,0,0,0,0,52,0
14-59-21,0,43,61,54,0,56,0,0,0,47,0,0,0,0,51,0
14-59-31,0,50,59,56,0,55,0,0,0,0,0,0,0,0,52,0
14-59-41,33,52,63,57,0,57,0,0,0,45,0,0,0,0,50,0
14-59-51,0,52,62,58,0,56,0,0,0,45,0,0,0,0,50,0
15-00-01,0,52,62,60,0,56,0,0,0,47,0,0,0,0,0,0
15-00-11,0,51,62,58,0,55,0,0,0,0,0,0,0,0,51,0
15-00-21,0,52,62,58,0,54,0,0,0,47,0,0,0,0,50,0
15-00-31,0,52,63,58,0,55,0,0,0,45,0,0,0,0,50,0
15-00-41,0,0,62,58,0,55,0,34,0,41,0,0,0,0,49,0
15-00-51,0,54,61,59,0,54,0,0,0,44,0,0,0,0,50,0
15-01-01,0,0,62,58,0,55,0,0,0,36,0,0,0,0,52,0
15-01-11,0,52,61,58,0,55,0,35,0,40,0,0,0,0,50,0
15-01-21,0,50,62,57,0,56,0,37,0,44,0,0,0,0,51,0
15-01-31,0,0,59,58,0,56,0,34,0,45,0,0,0,0,0,0
15-01-41,0,50,61,57,0,56,0,33,0,44,0,0,0,0,52,0
15-01-51,0,50,62,58,0,57,0,0,0,41,0,0,0,0,51,0
15-02-01,0,51,61,58,0,55,0,35,0,41,0,0,0,0,53,31
15-02-11,0,51,63,59,0,55,0,34,0,42,0,0,0,0,51,0
15-02-21,0,49,63,58,0,56,0,34,0,43,0,0,0,0,52,0
15-02-31,0,51,61,58,0,55,0,0,0,40,0,0,0,0,52,0
15-02-41,0,43,61,57,0,53,0,0,0,42,0,0,0,0,51,0
15-02-51,0,51,62,58,0,52,41,34,0,0,0,0,0,0,52,0
15-03-01,0,42,62,60,31,56,0,34,0,40,0,0,0,0,51,0
15-03-11,0,51,63,57,31,56,36,36,0,0,0,0,0,0,50,0
15-03-21,0,52,62,59,0,56,0,0,0,0,0,0,0,0,46,0
15-03-31,0,0,62,55,0,0,49,0,55,41,0,0,0,0,50,0
15-03-41,0,0,62,58,31,59,54,0,56,42,0,0,0,0,50,0
15-03-51,0,0,62,58,0,55,53,31,56,37,0,0,0,0,0,0
15-04-01,0,49,62,58,0,0,56,0,0,37,0,0,0,0,49,0
15-04-11,0,0,59,57,0,54,52,34,56,41,0,0,0,0,51,0
15-04-21,0,51,61,57,0,53,54,33,56,33,0,0,0,0,48,0
15-04-31,0,49,61,58,31,54,55,0,55,33,0,0,0,0,51,0
15-04-41,0,48,62,58,31,53,52,33,56,0,0,0,0,0,50,0
15-04-51,0,52,62,55,0,56,0,0,56,0,0,0,0,0,47,0
15-05-01,0,0,64,58,0,57,54,0,55,43,0,0,0,0,52,0
15-05-11,0,0,64,0,0,54,49,0,54,45,0,0,0,0,47,0
15-05-21,0,50,62,59,0,56,54,0,56,44,0,0,0,0,50,0
15-05-31,0,51,61,55,0,54,52,31,56,45,0,0,0,0,49,0
15-05-41,0,51,61,58,0,54,54,0,54,39,0,0,0,0,0,0
15-05-51,0,47,63,59,0,54,53,0,0,41,0,0,0,0,48,0
15-06-01,0,49,63,54,0,53,54,0,55,36,0,0,0,0,46,0
15-06-11,0,48,62,56,0,51,53,0,56,41,0,0,0,0,47,0
15-06-21,0,49,61,54,0,54,55,0,56,0,0,0,0,0,49,0
15-06-31,0,47,63,0,0,55,52,0,0,39,0,0,0,0,47,0
15-06-41,38,49,62,0,0,54,52,0,0,42,0,0,0,0,47,0
15-06-51,0,51,62,57,0,54,54,0,57,41,0,0,0,0,47,0
15-07-01,0,0,62,51,0,54,54,0,56,44,0,0,0,0,0,0
15-07-11,35,0,65,57,0,0,54,34,56,47,0,0,0,0,46,0
15-07-21,33,47,63,54,0,50,53,0,55,0,0,0,0,0,46,0
15-07-31,0,0,62,57,0,54,56,60,55,38,0,0,0,0,47,0
15-07-41,0,49,62,0,0,54,54,0,58,42,0,0,0,0,48,0
15-07-51,0,49,62,57,0,53,56,0,56,0,0,0,0,0,0,0
15-08-01,0,48,63,55,0,52,56,0,55,41,0,0,0,0,48,0
15-08-11,0,49,64,58,0,52,0,31,56,0,0,0,0,0,48,0
15-08-21,0,48,62,54,31,43,54,0,57,38,0,0,0,0,47,0
15-08-31,0,48,63,57,0,53,56,0,56,0,0,0,0,0,47,0
15-08-41,0,49,61,57,0,53,55,0,55,0,0,0,0,0,0,0
15-08-51,0,49,62,55,0,54,54,0,57,39,0,0,0,0,47,0
15-09-01,37,49,64,57,0,53,54,34,55,40,0,0,0,0,47,0
15-09-11,0,0,62,57,0,55,54,0,57,38,0,0,0,0,0,0
15-09-21,0,0,62,58,31,52,55,31,56,40,0,0,0,0,49,0
15-09-31,31,47,63,59,0,52,52,34,55,0,0,0,0,0,47,0
15-09-41,0,0,62,56,0,0,55,0,56,44,0,0,0,0,48,0
15-09-51,0,49,63,0,0,50,56,0,55,0,0,0,0,0,47,0
15-10-01,0,49,62,55,0,52,57,31,56,45,0,0,0,0,47,0
15-10-11,0,49,62,58,0,49,56,31,56,38,0,0,0,0,48,0
15-10-21,0,47,62,55,0,54,55,0,56,0,0,0,0,0,0,0
15-10-31,0,49,61,58,0,55,56,0,54,0,0,0,0,0,47,0
15-10-41,0,0,63,57,0,53,56,0,55,42,0,0,0,0,48,0
15-10-51,0,40,63,57,31,0,53,0,0,41,0,0,0,0,47,0
15-11-01,0,46,62,58,0,54,55,0,55,41,0,0,0,0,46,0
15-11-11,0,49,63,55,0,53,55,0,55,42,0,0,0,0,48,0
15-11-21,0,49,61,58,0,53,53,0,56,40,0,0,0,0,49,0
15-11-31,31,42,64,58,0,0,57,0,56,0,0,0,0,0,47,0
15-11-41,0,49,62,57,0,54,54,0,56,39,0,0,0,0,47,0
15-11-51,31,49,62,57,0,52,54,0,56,41,0,0,0,0,0,0
15-12-01,31,49,62,57,0,0,0,0,55,41,0,0,0,0,47,0
15-12-11,0,49,62,59,0,52,0,0,56,0,0,0,0,0,48,0
15-12-21,31,49,66,59,0,52,56,0,56,42,0,0,0,0,48,0
15-12-31,0,47,63,57,0,51,54,0,56,0,0,0,0,0,47,0
15-12-41,0,45,62,59,0,51,54,0,56,36,0,0,0,0,48,0
15-12-51,0,47,62,0,0,54,55,0,56,41,0,0,0,0,47,0
15-13-01,0,49,60,58,0,50,54,0,56,42,0,0,0,0,47,0
15-13-11,0,48,63,56,0,0,55,0,0,0,0,0,0,0,48,0
15-13-21,0,49,63,58,0,54,55,31,56,45,0,0,0,0,46,0
15-13-31,0,49,62,57,0,55,53,0,56,0,0,0,0,0,46,0
15-13-41,0,40,62,57,31,52,55,0,56,0,0,0,0,0,47,0
15-13-51,0,46,63,58,31,0,55,0,53,0,0,0,0,0,0,0
15-14-01,0,49,62,60,0,54,56,34,56,42,0,0,0,0,0,0
15-14-11,0,46,62,60,0,54,56,0,56,40,0,0,0,0,48,0
15-14-21,0,50,62,56,0,52,55,32,55,41,0,0,0,0,0,0
15-14-31,0,47,63,58,0,52,55,0,54,0,0,0,0,0,0,0
15-14-41,0,49,63,52,0,54,56,0,56,0,0,0,0,0,48,0
15-14-51,0,49,63,58,0,53,54,0,55,41,0,0,0,0,48,0
15-15-01,37,49,62,56,0,53,55,0,50,0,0,0,0,0,49,0
15-15-11,34,0,61,58,0,0,55,0,54,42,0,0,0,0,46,0
15-15-21,0,47,62,57,0,54,54,33,57,40,0,0,0,0,48,0
15-15-31,31,44,62,57,0,52,55,0,56,39,0,0,0,0,49,0
15-15-41,31,49,61,57,0,53,55,0,0,0,0,0,0,0,49,0
15-15-51,0,48,63,58,0,53,56,0,56,0,0,0,0,0,49,0
15-16-01,33,48,63,58,0,52,56,0,56,38,0,0,0,0,49,0
15-16-11,31,0,62,59,0,53,0,33,60,0,0,0,0,0,49,0
15-16-21,0,0,61,62,0,52,57,0,57,36,0,0,0,0,49,0
15-16-31,0,0,62,57,0,53,55,0,52,35,0,0,0,0,48,0
15-16-41,0,49,61,58,0,52,55,0,56,0,0,0,0,0,0,0
15-16-51,31,47,62,59,0,53,56,0,56,40,0,0,0,0,48,0
15-17-01,0,32,62,57,0,0,56,0,56,40,0,0,0,0,48,0
15-17-11,35,48,60,57,0,52,56,0,56,36,0,0,0,0,48,0
15-17-21,0,49,63,0,0,49,56,0,56,39,0,0,0,0,49,0
15-17-31,0,46,63,58,0,0,55,0,56,0,0,0,0,0,47,0
15-17-41,0,49,62,56,0,0,0,0,57,0,0,0,0,0,49,0
15-17-51,0,48,63,54,0,54,54,32,50,42,0,0,0,0,48,0
15-18-01,0,44,63,58,31,53,53,32,56,0,0,0,0,0,47,0
15-18-11,0,0,62,59,0,0,0,31,54,0,0,0,0,0,44,0
15-18-21,0,0,63,58,0,53,56,32,56,42,0,0,0,0,47,0
15-18-31,0,47,64,58,0,55,56,33,0,42,0,0,0,0,47,0
15-18-41,0,48,62,58,0,54,56,0,0,0,0,0,0,0,47,0
15-18-51,0,0,64,56,0,0,58,32,0,0,0,0,0,0,47,0
15-19-01,32,46,63,57,0,54,56,33,55,44,0,0,0,0,0,0
15-19-11,31,0,63,56,0,54,56,33,56,0,0,0,0,0,45,0
15-19-21,0,49,63,58,0,53,56,33,57,42,0,0,0,0,45,0
15-19-31,0,48,61,57,0,54,56,31,55,41,0,0,0,0,0,0
15-19-41,0,47,63,58,0,55,55,31,57,43,0,0,0,0,47,0
15-19-51,31,52,61,57,0,52,56,0,56,0,0,0,0,0,49,0
15-20-01,0,47,63,58,0,55,0,0,56,40,0,0,0,0,0,0
15-20-11,31,0,62,57,0,53,0,0,54,45,0,0,0,0,48,0
15-20-21,0,0,63,57,0,0,53,0,55,0,0,0,0,0,48,0
15-20-31,0,48,63,56,31,53,56,0,55,41,0,0,0,0,48,0
15-20-41,0,49,63,57,0,55,56,0,56,42,0,0,0,0,48,0
15-20-51,0,0,64,58,0,54,56,31,56,0,0,0,0,0,0,0
15-21-01,0,48,62,55,0,0,58,0,54,43,0,0,0,0,45,0
15-21-11,0,47,62,58,0,51,0,0,59,42,0,0,0,0,0,0
15-21-21,0,45,63,54,0,52,54,0,55,0,0,0,0,0,45,0
15-21-31,0,47,63,58,0,52,54,31,55,0,0,0,0,0,0,0
15-21-41,0,49,62,58,0,52,53,0,0,0,0,0,0,0,45,0
15-21-51,0,49,63,57,0,49,0,0,56,41,0,0,0,0,47,0
15-22-01,0,49,63,58,0,51,55,31,55,42,0,0,0,0,45,0
15-22-11,0,50,63,59,0,51,54,0,56,0,0,0,0,0,46,0
15-22-21,0,50,63,55,0,52,54,0,55,0,0,0,0,0,45,0
15-22-31,0,50,64,58,31,48,54,0,56,43,0,0,0,0,45,0
15-22-41,0,49,62,58,0,0,50,0,55,0,0,0,0,0,45,0
15-22-51,0,50,63,58,0,50,54,32,56,0,0,0,0,0,46,0
15-23-01,0,45,62,58,0,52,55,0,56,0,0,0,0,0,46,0
15-23-11,0,50,64,58,0,52,54,0,56,0,0,0,0,0,0,0
15-23-21,0,46,63,0,0,52,54,0,0,41,0,0,0,0,45,0
15-23-31,0,50,62,58,0,52,0,0,54,0,0,0,0,0,0,0
15-23-41,0,50,64,52,0,52,54,0,55,0,0,0,0,0,47,0
15-23-51,0,51,64,58,0,0,47,0,55,40,0,0,0,0,46,0
15-24-01,0,50,64,56,0,52,0,36,58,42,0,0,0,0,45,0
